Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M10e,Dejima,Musashigawa,Ishikawa,21.03.1974,182 cm 159.5 kg,6-9
M10w,Kaiho,Hakkaku,Aomori,17.04.1973,177.5 cm 123.7 kg,5-10
M11e,Kakizoe,Musashigawa,Oita,12.08.1978,176 cm 130.5 kg,8-7
M11w,Tamarikido,Kataonami,Tokyo,19.04.1974,184.5 cm 138.3 kg,6-9
M12e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 177.6 kg,0-0-15
M12w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 152 kg,8-7
M13e,Wakatoba,Oshiogawa,Tokyo,15.06.1977,176 cm 133 kg,8-7
M13w,Yotsukasa,Irumagawa,Mie,25.09.1973,178 cm 149.6 kg,7-8
M14e,Asanowaka,Takasago,Aichi,11.12.1969,176.5 cm 139.5 kg,6-9
M14w,Wakanoyama,Musashigawa,Wakayama,12.05.1972,178 cm 160 kg,7-8
M15e,Otsukasa,Irumagawa,Hyogo,18.02.1971,175 cm 143.7 kg,8-7
M15w,Ushiomaru,Azumazeki,Shizuoka,11.05.1978,176.5 cm 169.6 kg,6-9
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,185 cm 140 kg,9-6
O1e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 175 kg,13-2 Y
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 155 kg,8-7
O2e,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 175 kg,2-7-6
O2w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,181 cm 151 kg,2-2-11
S1e,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 150.2 kg,10-5
S1w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187.5 cm 179 kg,9-6
K1e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 149 kg,5-10
K1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,181.5 cm 153.8 kg,8-7
M1e,Shimotori,Tokitsukaze,Niigata,18.03.1978,190 cm 152 kg,5-10
M1w,Kokkai,Oitekaze,Georgia (old),10.03.1981,188 cm 151 kg,7-8
M2e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,185 cm 175 kg,7-8
M2w,Tamanoshima,Kataonami,Fukushima,15.09.1977,188 cm 156 kg,7-8
M3e,Hakuho,Miyagino,Mongolia,11.03.1985,190.5 cm 135 kg,8-7
M3w,Tochinonada,Kasugano,Ishikawa,26.02.1974,186.5 cm 163.9 kg,11-4 JS
M4e,Asasekiryu,Takasago,Mongolia,07.08.1981,184 cm 137.4 kg,4-11
M4w,Tosanoumi,Isenoumi,Kochi,16.02.1972,187 cm 156 kg,7-8
M5e,Toyozakura,Michinoku,Hiroshima,12.03.1974,182 cm 139 kg,5-10
M5w,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 165 kg,10-5
M6e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 153 kg,5-10
M6w,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 139 kg,10-5
M7e,Takamisakari,Azumazeki,Aomori,12.05.1976,188.5 cm 133.5 kg,7-8
M7w,Takekaze,Oguruma,Akita,21.06.1979,172 cm 142 kg,8-7
M8e,Kotoryu,Sadogatake,Hyogo,02.03.1972,182.5 cm 140.2 kg,7-8
M8w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,185 cm 137.5 kg,5-10
M9e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 176 kg,10-5 K
M9w,Kaiho,Hakkaku,Aomori,17.04.1973,178 cm 125 kg,6-9
M10e,Futeno,Dewanoumi,Kumamoto,28.08.1980,181 cm 161 kg,4-11
M10w,Kyokushuzan,Oshima,Mongolia,08.03.1973,182.5 cm 138.4 kg,11-4 J
M11e,Jumonji,Michinoku,Aomori,09.06.1976,186 cm 155.5 kg,9-6
M11w,Buyuzan,Musashigawa,Aichi,29.07.1974,181 cm 164 kg,8-7
M12e,Hayateumi,Oitekaze,Aomori,05.07.1975,185 cm 118.8 kg,8-7
M12w,Takanowaka,Naruto,Nagasaki,02.04.1976,190 cm 152 kg,8-7
M13e,Tochisakae,Kasugano,Saga,27.06.1974,183 cm 150.4 kg,5-10
M13w,Otsukasa,Irumagawa,Hyogo,18.02.1971,174.5 cm 148.7 kg,3-12
M14e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 131 kg,9-6
M14w,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 152.8 kg,8-7
M15e,Roho,Otake,Russia,09.03.1980,194 cm 137.5 kg,10-5 K
M15w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,171 cm 121 kg,6-9
M16e,Aminishiki,Ajigawa,Aomori,03.10.1978,184 cm 126.5 kg,6-9
M16w,Takanotsuru,Naruto,Kagoshima,18.06.1976,188 cm 174.8 kg,9-6
M17e,Kitazakura,Kitanoumi,Hiroshima,15.12.1971,190 cm 177 kg,6-9
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 142.6 kg,13-2 Y
O1e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 173.5 kg,0-4-11
O1w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 148.5 kg,10-5
O2w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 155 kg,10-5
S1e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,202 cm 140 kg,13-2 DK
S1w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 153 kg,4-3-8
K1e,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 154 kg,9-6
K1w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 155 kg,5-10
M1e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 178 kg,6-9
M1w,Hakuho,Miyagino,Mongolia,11.03.1985,191.5 cm 141 kg,9-6
M2e,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 137 kg,7-8
M2w,Kokkai,Oitekaze,Georgia (old),10.03.1981,189.5 cm 156 kg,5-10
M3e,Dejima,Musashigawa,Ishikawa,21.03.1974,180.5 cm 160 kg,7-8
M3w,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 150 kg,10-5
M4e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,185 cm 174 kg,7-8
M4w,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 143 kg,4-11
M5e,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 134.1 kg,5-10
M5w,Aminishiki,Ajigawa,Aomori,03.10.1978,184 cm 131 kg,7-8
M6e,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179 cm 147 kg,7-8
M6w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186.5 cm 134 kg,7-8
M7e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 153 kg,8-7
M7w,Kaiho,Hakkaku,Aomori,17.04.1973,177.5 cm 120 kg,0-0-15
M8e,Tosanoumi,Isenoumi,Kochi,16.02.1972,186.5 cm 155 kg,6-9
M8w,Tamanoshima,Kataonami,Fukushima,15.09.1977,188 cm 156 kg,11-4
M9e,Takekaze,Oguruma,Akita,21.06.1979,171 cm 139 kg,7-8
M9w,Tamaasuka,Kataonami,Aichi,26.01.1983,183.5 cm 142.5 kg,4-11
M10e,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140 kg,6-2-7
M10w,Roho,Otake,Russia,09.03.1980,194 cm 146 kg,8-7
M11e,Ama,Ajigawa,Mongolia,14.04.1984,186 cm 112.8 kg,9-6
M11w,Toyozakura,Michinoku,Hiroshima,12.03.1974,183 cm 140 kg,4-11
M12e,Hakurozan,Hatachiyama,Russia,06.02.1982,189.5 cm 138 kg,7-8
M12w,Ishide,Hanaregoma,Saitama,13.07.1976,177 cm 121 kg,7-8
M13e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 174 kg,8-7
M13w,Tochisakae,Kasugano,Saga,27.06.1974,183 cm 152 kg,5-10
M14e,Jumonji,Michinoku,Aomori,09.06.1976,185 cm 156 kg,6-9
M14w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,183 cm 129 kg,4-11
M15e,Takanowaka,Naruto,Nagasaki,02.04.1976,190.5 cm 148 kg,9-6
M15w,Wakatoba,Oguruma,Tokyo,15.06.1977,175.5 cm 138 kg,8-7
M16e,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 151.5 kg,7-8
M16w,Kisenosato,Naruto,Ibaraki,03.07.1986,187.5 cm 155 kg,12-3 K
M17e,Tochinonada,Kasugano,Ishikawa,26.02.1974,187.5 cm 165 kg,7-8
M17w,Shimotori,Tokitsukaze,Niigata,18.03.1978,189.5 cm 148 kg,8-7
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 146 kg,13-2 Y
O1e,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 148.2 kg,8-7
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 158 kg,10-5
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 167.7 kg,1-6-8
O2w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,204 cm 140.9 kg,10-5
O3w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 153.5 kg,9-6
S1e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 181.5 kg,9-6
S1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,8-7
K1e,Kisenosato,Naruto,Ibaraki,03.07.1986,186.5 cm 155.5 kg,8-7 S
K1w,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 165 kg,8-7
M1e,Baruto,Onoe,Estonia,05.11.1984,198 cm 167.8 kg,4-7-4
M1w,Roho,Otake,Russia,09.03.1980,194 cm 146.5 kg,10-5
M2e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 157.4 kg,4-11
M2w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,187 cm 140.3 kg,7-8
M3e,Dejima,Musashigawa,Ishikawa,21.03.1974,181 cm 160.5 kg,7-8
M3w,Aminishiki,Ajigawa,Aomori,03.10.1978,185 cm 129.5 kg,11-4 JG
M4e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 153.5 kg,1-14
M4w,Kyokutenho,Oshima,Mongolia,13.09.1974,192 cm 152.4 kg,6-9
M5e,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 161 kg,7-8
M5w,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184.5 cm 175 kg,10-5
M6e,Ama,Ajigawa,Mongolia,14.04.1984,185 cm 113 kg,11-4 JK
M6w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170 cm 130.4 kg,4-11
M7e,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 149 kg,9-6
M7w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179 cm 150 kg,10-5
M8e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 139.2 kg,6-9
M8w,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 136 kg,9-6
M9e,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 133.5 kg,7-8
M9w,Asasekiryu,Takasago,Mongolia,07.08.1981,185.5 cm 143.5 kg,7-8
M10e,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,10-5
M10w,Hakurozan,Kitanoumi,Russia,06.02.1982,189 cm 140 kg,5-10
M11e,Homasho,Shikoroyama,Yamaguchi,16.04.1981,185.5 cm 138.5 kg,7-8
M11w,Jumonji,Michinoku,Aomori,09.06.1976,184 cm 153.7 kg,4-11
M12e,Yoshikaze,Oguruma,Oita,19.03.1982,176.5 cm 132.6 kg,5-10
M12w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 146 kg,7-8
M13e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 152.8 kg,10-5
M13w,Tochinohana,Kasugano,Iwate,28.02.1973,184 cm 140 kg,7-8
M14e,Wakanosato,Naruto,Aomori,10.07.1976,184.5 cm 154.8 kg,0-0-15
M14w,Hochiyama,Sakaigawa,Aomori,18.01.1982,189 cm 142 kg,5-10
M15e,Kasuganishiki,Kasugano,Chiba,22.08.1975,188 cm 146 kg,6-9
M15w,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 153 kg,8-7
M16e,Ryuho,Michinoku,Okinawa,18.06.1977,183 cm 149 kg,4-11
M16w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 139.4 kg,7-8
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,0-0-15
Y1w,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 152.9 kg,13-2 Y
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 158.5 kg,9-6
O1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 145.5 kg,8-7
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 172.7 kg,1-5-9
O2w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 154 kg,10-5
S1e,Aminishiki,Ajigawa,Aomori,03.10.1978,185 cm 136 kg,10-5
S1w,Asasekiryu,Takasago,Mongolia,07.08.1981,184.5 cm 136 kg,8-7
K1e,Kisenosato,Naruto,Ibaraki,03.07.1986,186 cm 160 kg,6-9
K1w,Ama,Ajigawa,Mongolia,14.04.1984,186 cm 124 kg,10-5 S
M1e,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,187 cm 148 kg,6-9
M1w,Homasho,Shikoroyama,Yamaguchi,16.04.1981,187 cm 146 kg,8-7
M2e,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 163 kg,4-11
M2w,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 132.4 kg,7-8
M3e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 148 kg,3-12
M3w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 150.5 kg,10-5
M4e,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 156.5 kg,8-7
M4w,Wakanosato,Naruto,Aomori,10.07.1976,184 cm 153.8 kg,5-10
M5e,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170 cm 135.4 kg,8-7 S
M5w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 181.5 kg,9-6
M6e,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,183.5 cm 172 kg,7-8
M6w,Kaiho,Hakkaku,Aomori,17.04.1973,177 cm 121 kg,4-11
M7e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187.5 cm 156.8 kg,8-7
M7w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 132.7 kg,5-10
M8e,Takekaze,Oguruma,Akita,21.06.1979,171 cm 138.5 kg,9-6
M8w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 157.3 kg,6-9
M9e,Roho,Otake,Russia,09.03.1980,195 cm 153 kg,6-9
M9w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 135.8 kg,8-7
M10e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 172.9 kg,4-11
M10w,Kasugao,Kasugayama,Korea,01.07.1977,184 cm 150 kg,10-5
M11e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 154.5 kg,8-7
M11w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 152.2 kg,8-7
M12e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 153 kg,7-8
M12w,Kyokutenho,Oshima,Mongolia,13.09.1974,192 cm 155 kg,12-3 JK
M13e,Ryuo,Miyagino,Mongolia,11.03.1983,176.5 cm 146.5 kg,3-12
M13w,Tochiozan,Kasugano,Kochi,09.03.1987,187 cm 143.4 kg,7-8
M14e,Kitazakura,Kitanoumi,Hiroshima,15.12.1971,189 cm 169 kg,4-11
M14w,Goeido,Sakaigawa,Osaka,06.04.1986,182 cm 134.2 kg,11-4 K
M15e,Hakurozan,Kitanoumi,Russia,06.02.1982,189 cm 137 kg,9-6
M15w,Yoshikaze,Oguruma,Oita,19.03.1982,176.5 cm 126.5 kg,10-5
M16e,Kasuganishiki,Kasugano,Chiba,22.08.1975,188 cm 150.5 kg,7-8
M16w,Kakizoe,Musashigawa,Oita,12.08.1978,178 cm 138 kg,9-6
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,192.6 cm 153.2 kg,14-1 Y
Y1w,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,5-5-5
O1e,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,11-4
O1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 151 kg,8-7
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 171.3 kg,9-6
O2w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 155.5 kg,9-6
S1e,Ama,Isegahama,Mongolia,14.04.1984,185 cm 126 kg,12-3 JS
S1w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170.5 cm 144.2 kg,6-9
K1e,Baruto,Onoe,Estonia,05.11.1984,198.5 cm 172.8 kg,8-7
K1w,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140.5 kg,4-11
M1e,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179.5 cm 158.7 kg,6-9
M1w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 180.1 kg,4-11
M2e,Kisenosato,Naruto,Ibaraki,03.07.1986,187 cm 167 kg,6-9
M2w,Homasho,Shikoroyama,Yamaguchi,16.04.1981,186 cm 143.3 kg,0-0-15
M3e,Kyokutenho,Oshima,Mongolia,13.09.1974,191.6 cm 156.4 kg,6-9
M3w,Roho,Otake,Russia,09.03.1980,192 cm 146 kg,0-0
M4e,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 136 kg,8-7
M4w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 160 kg,6-9
M5e,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 134.8 kg,7-8
M5w,Goeido,Sakaigawa,Osaka,06.04.1986,182 cm 140.3 kg,10-5 K
M6e,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,185 cm 166.9 kg,8-7
M6w,Tochiozan,Kasugano,Kochi,09.03.1987,189 cm 147.1 kg,6-9
M7e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 171 kg,1-2-12
M7w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 148.6 kg,6-9
M8w,Masatsukasa,Irumagawa,Aomori,07.06.1984,183 cm 134 kg,5-10
M9e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,181.5 cm 150 kg,8-7
M9w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 156.3 kg,9-6
M10e,Tochinoshin,Kasugano,Georgia (old),13.10.1987,191 cm 148.5 kg,8-7
M10w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180 cm 154 kg,11-4
M11e,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 128.8 kg,7-8
M11w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 138 kg,6-9
M12e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 156.6 kg,7-8
M12w,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 156.7 kg,9-6
M13e,Chiyohakuho,Kokonoe,Kumamoto,21.04.1983,180.4 cm 135 kg,6-9
M13w,Kitataiki,Kitanoumi,Tokyo,05.10.1982,184 cm 141 kg,7-8
M14e,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,9-6
M14w,Kimurayama,Kasugano,Wakayama,13.07.1981,181 cm 156.6 kg,7-8
M15e,Tamawashi,Kataonami,Mongolia,16.11.1984,189 cm 149 kg,4-11
M15w,Kasugao,Kasugayama,Korea,01.07.1977,184 cm 148.5 kg,2-13
M16e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 152.2 kg,8-7
M16w,Kakizoe,Musashigawa,Oita,12.08.1978,176 cm 132.5 kg,10-5
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,191.5 cm 152.2 kg,14-1 D
Y1w,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,14-1 Y
O1e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 154.9 kg,9-6
O1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,9-6
O2e,Harumafuji,Isegahama,Mongolia,14.04.1984,185 cm 126 kg,9-6
O2w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 171.3 kg,8-7
O3e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 154.1 kg,2-9-4
S1e,Kisenosato,Naruto,Ibaraki,03.07.1986,188 cm 171.2 kg,7-8
S1w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 162.8 kg,6-9
K1e,Baruto,Onoe,Estonia,05.11.1984,198 cm 177.9 kg,12-3 K
K1w,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 143.6 kg,7-8
M1e,Tochinoshin,Kasugano,Georgia (old),13.10.1987,191.5 cm 153.7 kg,4-11
M1w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187 cm 183 kg,4-11
M2e,Shotenro,Musashigawa,Mongolia,31.01.1982,189 cm 147 kg,2-13
M2w,Kyokutenho,Oshima,Mongolia,13.09.1974,191.5 cm 158.2 kg,5-10
M3e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 164.1 kg,5-10
M3w,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 136.6 kg,11-4 G
M4e,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170.5 cm 143.2 kg,7-8
M4w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 142.8 kg,8-7
M5e,Goeido,Sakaigawa,Osaka,06.04.1986,182 cm 148.5 kg,10-5
M5w,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,9-6
M6e,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140.5 kg,6-9
M6w,Homasho,Shikoroyama,Yamaguchi,16.04.1981,187 cm 150.4 kg,7-8
M7e,Aran,Mihogaseki,Russia,31.01.1984,187 cm 144 kg,7-8
M7w,Takamisakari,Azumazeki,Aomori,12.05.1976,187.5 cm 141.7 kg,6-9
M8e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 177 kg,8-7
M8w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 142 kg,4-11
M9e,Mokonami,Tatsunami,Mongolia,05.04.1984,186.5 cm 146.9 kg,5-10
M9w,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,185 cm 168 kg,6-9
M10e,Tosayutaka,Tokitsukaze,Kochi,10.03.1985,178.5 cm 139.3 kg,6-9
M10w,Bushuyama,Musashigawa,Aomori,21.05.1976,191 cm 170.3 kg,10-5
M11e,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 137.8 kg,9-6
M11w,Kasugao,Kasugayama,Korea,01.07.1977,184 cm 149.2 kg,6-9
M12e,Tochiozan,Kasugano,Kochi,09.03.1987,189.5 cm 147 kg,11-4
M12w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187.5 cm 164.2 kg,4-11
M13e,Tamaasuka,Kataonami,Aichi,26.01.1983,185 cm 147.9 kg,6-9
M13w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 163.3 kg,10-5
M14e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189.5 cm 153.9 kg,8-7
M14w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182 cm 150.8 kg,11-4
M15e,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 134.8 kg,9-6
M15w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 157.2 kg,5-10
M16e,Masatsukasa,Irumagawa,Aomori,07.06.1984,183 cm 134 kg,7-8
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 153.8 kg,15-0 Y
O1e,Harumafuji,Isegahama,Mongolia,14.04.1984,185 cm 129.1 kg,8-7
O1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 150.1 kg,10-5
O2e,Baruto,Onoe,Estonia,05.11.1984,197.5 cm 186.8 kg,9-6
O2w,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 173 kg,8-7
S1e,Aran,Mihogaseki,Russia,31.01.1984,187 cm 154.4 kg,7-8
S1w,Tochiozan,Kasugano,Kochi,09.03.1987,188 cm 150.6 kg,11-4 G
K1e,Kisenosato,Naruto,Ibaraki,03.07.1986,188.5 cm 167.1 kg,7-8
K1w,Kakuryu,Izutsu,Mongolia,10.08.1985,186 cm 139.5 kg,9-6
M1e,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 150 kg,2-13
M1w,Wakanosato,Naruto,Aomori,10.07.1976,183.5 cm 156.6 kg,5-10
M2e,Homasho,Shikoroyama,Yamaguchi,16.04.1981,185 cm 149.6 kg,7-8
M2w,Tochinoshin,Kasugano,Georgia (old),13.10.1987,191.5 cm 159 kg,9-6
M3e,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 172.4 kg,9-6
M3w,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 159 kg,4-11
M4e,Tokusegawa,Kiriyama,Mongolia,06.08.1983,190 cm 154.4 kg,6-9
M4w,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 146.6 kg,8-7
M5e,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 142.1 kg,4-11
M5w,Hakuba,Michinoku,Mongolia,05.05.1983,186 cm 126.2 kg,8-7
M6e,Mokonami,Tatsunami,Mongolia,05.04.1984,186.5 cm 152 kg,5-10
M6w,Asasekiryu,Takasago,Mongolia,07.08.1981,184.5 cm 149 kg,9-6
M7e,Kitataiki,Kitanoumi,Tokyo,05.10.1982,184.5 cm 143.8 kg,9-6
M7w,Tosayutaka,Tokitsukaze,Kochi,10.03.1985,179 cm 141.5 kg,6-9
M8e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 148.7 kg,8-7
M8w,Masatsukasa,Irumagawa,Aomori,07.06.1984,183 cm 147.8 kg,0-0-15
M9e,Kimurayama,Kasugano,Wakayama,13.07.1981,181.5 cm 173 kg,8-7
M9w,Bushuyama,Musashigawa,Aomori,21.05.1976,191 cm 172.4 kg,6-9
M10e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182 cm 150.9 kg,4-9-2
M10w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 140.2 kg,8-7
M11e,Kotokasuga,Sadogatake,Fukuoka,25.08.1977,182 cm 148.3 kg,9-6
M11w,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 139 kg,11-4 K
M12e,Koryu,Hanakago,Mongolia,04.02.1984,186 cm 152 kg,6-9
M12w,Takekaze,Oguruma,Akita,21.06.1979,171.5 cm 142.3 kg,12-3 JK
M13e,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 146.5 kg,6-9
M13w,Sokokurai,Arashio,China,09.01.1984,185 cm 125.4 kg,8-7
M14e,Tochinonada,Kasugano,Ishikawa,26.02.1974,186.5 cm 161.6 kg,8-7
M14w,Tamawashi,Kataonami,Mongolia,16.11.1984,190 cm 157.2 kg,10-5
M15e,Gagamaru,Kitanoumi,Georgia (old),23.02.1987,185 cm 198.8 kg,10-5
