Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M6w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,10-5
M7e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
M7w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,10-5
M8e,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,6-9
M8w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,8-7
M9e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,7-7-1d
M9w,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,8-7
M10e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,12-3 JK
M10w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,8-7
M11e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6
M11w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,2-13
M12e,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,5-10
M12w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,11-4
M13e,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,6-9
M13w,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,9-6
M14e,Yoshidagawa,Tokitsukaze,Yamanashi,19.11.1927,171 cm 105 kg,8-7
M14w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,9-6
M15e,Fudoiwa,Tokitsukaze,Kumamoto,06.08.1924,213 cm 130 kg,0-6-9
M15w,Fujitayama,Takasago,Fukuoka,11.02.1924,167 cm 113 kg,8-7
M16e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,7-7-1d
M16w,Masumiyama,Mihogaseki,Wakayama,17.01.1922,182 cm 99 kg,4-11
M17e,Itsutsunada,Dewanoumi,Nagasaki,05.02.1929,168 cm 81 kg,4-11
M17w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,9-6
M18e,Aichiyama,Tatsunami,Aichi,10.03.1922,172 cm 105 kg,8-7
M18w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,8-7
M19e,Sakurakuni,Isegahama,Hokkaido,08.06.1926,171 cm 92 kg,5-10
M19w,Oiwazan,Tatsunami,Tokyo,20.05.1919,179 cm 120 kg,12-3 J
M20e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
M20w,Kainoyama,Nishikijima,Yamanashi,04.03.1921,170 cm 113 kg,11-4
M21e,Yakatayama,Dewanoumi,Kumamoto,05.05.1917,180 cm 131.5 kg,4-11
M21w,Miyagiumi,Dewanoumi,Miyagi,17.10.1922,171 cm 94 kg,5-10
Y1e,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,11-4
Y1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,12-3
Y2eHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,0-0-15
Y2wHD,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,0-3-12
O1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,13-2
O1w,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,14-1 J
S1e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,12-3 S
S1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
K1e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,4-11
K1w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,4-11
M1e,Wakanohana,Shibatayama,Aomori,16.03.1928,179 cm 105 kg,8-7
M1w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,3-12
M2e,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,5-10
M2w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,5-7-3
M3e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,10-5
M3w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,7-8
M4e,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,6-9
M4w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,5-10
M5e,Bishuyama,Araiso,Hiroshima,04.11.1919,167 cm 128 kg,2-13
M5w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,2-13
M6e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,15-0 YK
M6w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,5-10
M7e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,9-6
M7w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,7-4-4
M8e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,7-8
M8w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,6-9
M9e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,8-7
M9w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,12-3 G
M10e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,8-7
M10w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,8-7
M11e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6
M11w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,5-10
M12e,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,8-7
M12w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,5-10
M13e,Kainoyama,Nishikijima,Yamanashi,04.03.1921,170 cm 113 kg,7-8
M13w,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,9-6
M14e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,10-5
M14w,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,6-9
M15e,Itsutsunada,Dewanoumi,Nagasaki,05.02.1929,168 cm 81 kg,3-5-7
M15w,Azumaumi,Araiso,Tokyo,14.03.1924,174 cm 166 kg,6-9
M16e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,3-12
M16w,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,8-7
M17e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,7-8
M17w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,12-3
M18e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,7-8
M18w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,7-8
M19e,Yoshidagawa,Tokitsukaze,Yamanashi,19.11.1927,171 cm 105 kg,8-7
M19w,Oiwazan,Tatsunami,Tokyo,20.05.1919,179 cm 120 kg,3-12
M20e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,10-5
M20w,Fukunosato,Miyagino,Fukuoka,03.12.1923,176 cm 85 kg,8-7
Y1e,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4
Y1w,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,12-3 J
Y2eHD,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,0-0-15
Y2wHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,0-1-14
O1e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,10-5
O1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,14-1 Y
S1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,9-6
S1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,9-4-2
S2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6 S
K1e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,5-10
K1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
M1e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,7-8
M1w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,8-7
M2e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,8-7
M2w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,3-9-3
M3e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,7-8
M3w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,7-8
M4e,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,2-13
M4w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,8-7
M5e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,8-7
M5w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,5-10
M6e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,4-11
M6w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,6-6-3
M7e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,6-9
M7w,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,7-8
M8e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,9-6
M8w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,7-8
M9e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,9-6
M9w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,10-5
M10e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,11-4 GK
M10w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,5-10
M11e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,9-6
M11w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,9-6
M12e,Bishuyama,Araiso,Hiroshima,04.11.1919,167 cm 128 kg,3-12
M12w,Nanatsuumi,Tatsunami,Ibaraki,08.10.1927,188 cm 109 kg,4-11
M13e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,6-5-4
M13w,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,7-8
M14e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,6-9
M14w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,8-7
M15e,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,7-8
M15w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,6-9
M16e,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,7-8
M16w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,11-4
M17e,Toyonobori,Tatsunami,Fukuoka,21.03.1931,173 cm 105 kg,6-4-5
M17w,Fukunosato,Miyagino,Fukuoka,03.12.1923,176 cm 85 kg,4-11
M18e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M18w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,7-8
M19e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,5-10
M19w,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,7-8
M20e,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,9-6
M20w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,8-4-3
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,8-7
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,14-1 Y
Y2eHD,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4
Y2wHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,0-2-13
O1e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,9-6
O1w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,6-9
S1e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,8-7
S1w,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,8-7
K1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
K1w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6 G
M1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,7-8
M1w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,12-3 JS
M2e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,6-9
M2w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,8-7
M3e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,10-5
M3w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-7
M4e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,4-11
M4w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,6-9
M5e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,3-12
M5w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,4-11
M6e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,6-9
M6w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,5-10
M7e,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,5-10
M7w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,5-10
M8e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,8-7
M8w,Onobori,Kasugayama,Nagano,01.08.1925,185 cm 116 kg,9-6
M9e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
M9w,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,11-4
M10e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,10-5
M10w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M11e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,11-4 K
M11w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,7-8
M12e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,6-9
M12w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,4-11
M13e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,10-5
M13w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,9-6
M14e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,7-8
M14w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,7-8
M15e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,7-8
M15w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,0-0-15
M16e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,9-6
M16w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,6-9
M17e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,6-9
M17w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,10-5
M18e,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,5-10
M18w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,9-6
M19e,Sakurakuni,Araiso,Hokkaido,08.06.1926,171 cm 92 kg,9-6
M19w,Hiranoto,Dewanoumi,Nagasaki,10.12.1921,174 cm 97 kg,7-8
M20e,Hakuryuyama,Araiso,Akita,10.03.1926,176 cm 109 kg,8-7
M20w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,7-8
M21e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,5-10
M21w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,5-10
Y1e,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,8-7
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,5-5-5
Y2eHD,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,9-6
Y2wHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,11-4
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,12-3 Y
O1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,10-5
O2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
S1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
S1w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,7-8
S2eHD,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,3-9-3
K1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,10-5 G
K1w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,0-0-15
K2wHD,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,7-8
M1e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,3-12
M1w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,7-8
M2e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,10-5
M2w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,8-7
M3e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,3-12
M3w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,4-11
M4e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7 S
M4w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,8-7
M5e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,10-5
M5w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,7-8
M6e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,10-5
M6w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,8-7
M7e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,7-8
M7w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,4-11
M8e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,7-8
M8w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,4-11
M9e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,7-8
M9w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,12-3 DK
M10e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,7-8
M10w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,8-7
M11e,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,5-10
M11w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,6-9
M12e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,3-7-5
M12w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,9-6
M13e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,9-6
M13w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,9-6
M14e,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,5-10
M14w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,9-6
M15e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,5-7-3
M15w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,6-9
M16e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,10-5
M16w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,9-6
M17e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-7
M17w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,10-5
M18e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,10-5
M18w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,7-8
M19e,Hakuryuyama,Araiso,Akita,10.03.1926,176 cm 109 kg,4-11
M19w,Onobori,Kasugayama,Nagano,01.08.1925,185 cm 116 kg,1-11-3
M20e,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,9-6
M20w,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,8-7
M21e,Sakurakuni,Araiso,Hokkaido,08.06.1926,171 cm 92 kg,1-5-9
M21w,Hirakagawa,Tatsunami,Akita,31.03.1924,179 cm 100 kg,8-7
M21wHD,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,3-12
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,12-3 J
Y1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,10-5
Y2eHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,0-0-15
Y2wHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,5-6-4
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,11-4
O1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,9-6
O2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,8-7
S1e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,0-6-9
S1w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,11-4
S2wHD,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,7-8
K1e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,5-10
K1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,13-2 YS
K2wHD,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,12-3 JG
M1e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,7-8
M1w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,5-10
M2e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,6-9
M2w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,2-13
M3e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,9-6
M3w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,5-10
M4e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,6-9
M4w,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,5-10
M5e,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,4-11
M5w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,3-12
M6e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,9-6
M6w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,10-5
M7e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,10-5
M7w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,5-10
M8e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,10-5
M8w,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,0-2-13
M9e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,8-7
M9w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,7-8
M10e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,11-4
M10w,Araiwa,Hanakago,Akita,02.02.1931,169 cm 114 kg,8-7
M11e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,7-8
M11w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-7
M12e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,8-7
M12w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,8-7
M13e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,8-7
M13w,Hirakagawa,Tatsunami,Akita,31.03.1924,179 cm 100 kg,0-0-15
M14e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M14w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,8-7
M15e,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,9-6
M15w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,8-7
M16e,Azumaumi,Araiso,Tokyo,14.03.1924,174 cm 166 kg,5-10
M16w,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,7-8
M17e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,2-10-3
M17w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,7-8
M18e,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,6-9
M18w,Onoura,Hanakago,Akita,21.10.1925,171 cm 99 kg,8-7
M19e,Kamioiyama,Nishonoseki,Kagawa,24.05.1931,173 cm 90 kg,6-9
M19w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,8-7
M20e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,7-8
M20w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,11-4 K
M21e,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,8-7
M21w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,7-8
M22e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,4-11
M22w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,5-10
M23e,Maenoyama,Takasago,Ehime,02.07.1931,176 cm 102 kg,7-8
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,12-3 J
Y1w,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,11-4
Y2eHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,14-1 Y
O1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,5-4-6
O1w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,11-4
O2wHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,8-7
S1e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,10-5 K
